enrollment_date,mode,YearOfBirth,Dose,n_points,b_original,C,ka,kb,tau,rms_error,note,error,C_init,ka_init,delta_k_init,tau_init,s_min,s_max,s_mean,logh_min,logh_max,logh_mean,h_first1,h_first2,h_last2,h_last1,t_first1,t_first2,t_last2,t_last1,iso_week_first,iso_week_last,optimizer_success,optimizer_fun,optimizer_nfev,optimizer_nit,optimizer_message,param_C_valid,param_ka_valid,param_kb_valid,param_tau_valid
2022_47,slope8,1930,0,74,-0.002815431,-5.362594604,-0.034244082,0.009329692,24.33335705,0.172676477,,,-5.443030506,-0.016369621,0.0001,24.33333333,0,73,36.5,-6.191983367,-5.246471214,-5.749073169,0.003333449,0.003887241,0.003104008,0.003413264,0,1,72,73,2022-47,2024-16,TRUE,4.96279412,330,21,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_47,linear,1930,1,71,-0.006318328,-5.481858742,,,,0.615537932,linear_fit_t_mean=36.500000,,,,,,0,72,35.29577465,-6.936342657,-4.45239612,-5.614972181,0.006416154,0.002757355,0.002453989,0.004932192,0,1,71,72,2022-47,2024-15,,,,,,,,,
2022_47,slope7_success,1930,1,71,-0.006318328,-5.002300897,-0.065165978,0.011046846,17.44902498,0.576418286,,,-5.37907478,-0.844547099,0.848232634,23.33333333,0,70,35,-6.936342657,-4.45239612,-5.614972181,0.006416154,0.002757355,0.002453989,0.004932192,0,1,69,70,2022-47,2024-15,,,,,,,,,
2022_47,slope7_lm,1930,1,71,-0.006318328,-5.002319412,-0.065160364,0.011048714,17.45139859,0.576418286,,,-5.37907478,-0.844547099,0.848232634,23.33333333,0,70,35,-6.936342657,-4.45239612,-5.614972181,0.006416154,0.002757355,0.002453989,0.004932192,0,1,69,70,2022-47,2024-15,,,,,,,,,
2022_47,slope8,1930,1,71,-0.006318328,-5.048936406,-0.039205268,0.007037451,24.00390631,0.584357954,,,-4.980268191,-0.046330903,0.043625515,24,0,72,35.29577465,-6.936342657,-4.45239612,-5.614972181,0.006416154,0.002757355,0.002453989,0.004932192,0,1,71,72,2022-47,2024-15,TRUE,16.0933617,460,17,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_47,linear,1930,2,74,-0.001760552,-5.817966762,,,,0.203066706,linear_fit_t_mean=36.500000,,,,,,0,73,36.5,-6.499341194,-5.329245157,-5.832907425,0.003475648,0.00348777,0.00244326,0.00290173,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_success,1930,2,74,-0.001760552,-5.445856157,-0.049202576,0.004287819,12.27782269,0.180125474,,,-5.658488568,0.003481706,0.139338332,24.33333333,0,73,36.5,-6.499341194,-5.329245157,-5.832907425,0.003475648,0.00348777,0.00244326,0.00290173,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_lm,1930,2,74,-0.001760552,-5.445868096,-0.049201592,0.004287382,12.27744338,0.180125474,,,-5.658488568,0.003481706,0.139338332,24.33333333,0,73,36.5,-6.499341194,-5.329245157,-5.832907425,0.003475648,0.00348777,0.00244326,0.00290173,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope8,1930,2,74,-0.001760552,-5.616994016,-0.018020104,0.003834957,24.33772983,0.186740584,,,-5.486191479,-0.023778274,0.014519623,24.33333333,0,73,36.5,-6.499341194,-5.329245157,-5.832907425,0.003475648,0.00348777,0.00244326,0.00290173,0,1,72,73,2022-47,2024-16,TRUE,5.168344351,325,12,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_47,linear,1930,3,74,-0.000685443,-6.078748027,,,,0.136151004,linear_fit_t_mean=36.500000,,,,,,0,73,36.5,-6.376078618,-5.675597884,-6.078615503,0.002108256,0.00267067,0.002190569,0.002150706,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_success,1930,3,74,-0.000685443,-5.829355802,-0.026365734,0.008058924,22.5426446,0.112141053,,,-6.047473858,0.236468178,0.001,24.33333333,0,73,36.5,-6.376078618,-5.675597884,-6.078615503,0.002108256,0.00267067,0.002190569,0.002150706,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_lm,1930,3,74,-0.000685443,-5.82934778,-0.026367839,0.008057732,22.53938818,0.112141053,,,-6.047473858,0.236468178,0.001,24.33333333,0,73,36.5,-6.376078618,-5.675597884,-6.078615503,0.002108256,0.00267067,0.002190569,0.002150706,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope8,1930,3,74,-0.000685443,-5.756996169,-0.032809874,0.01128086,24.3324042,0.114641761,,,-5.866909666,-0.012373863,0.006470329,24.33333333,0,73,36.5,-6.376078618,-5.675597884,-6.078615503,0.002108256,0.00267067,0.002190569,0.002150706,0,1,72,73,2022-47,2024-16,TRUE,3.344958893,625,24,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_47,linear,1930,4,74,0.002189279,-6.210255605,,,,0.137680154,linear_fit_t_mean=36.500000,,,,,,0,73,36.5,-6.482022008,-5.875618133,-6.200858429,0.001672878,0.001858521,0.002284903,0.001981608,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_success,1930,4,74,0.002189279,-6.117110563,-0.015852902,0.006666195,19.8549757,0.127849815,,,-6.310713474,0.105235204,0.001,24.33333333,0,73,36.5,-6.482022008,-5.875618133,-6.200858429,0.001672878,0.001858521,0.002284903,0.001981608,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_lm,1930,4,74,0.002189279,-6.171699625,-0.005855133,3.086451817,14965.32452,0.130310321,,,-6.310713474,0.105235204,0.001,24.33333333,0,73,36.5,-6.482022008,-5.875618133,-6.200858429,0.001672878,0.001858521,0.002284903,0.001981608,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope8,1930,4,59,0.002189279,-6.028877586,-0.025499783,0.008100423,19.33332301,0.12578665,,,-6.154031538,0.004331141,0.0001,19.33333333,0,73,36.5,-6.482022008,-5.875618133,-6.200858429,0.001672878,0.001858521,0.002284903,0.001981608,0,1,72,73,2022-47,2024-16,FALSE,2.877378469,525,24,ABNORMAL: ,TRUE,TRUE,TRUE,TRUE
2022_47,linear,1940,0,74,-0.002274939,-6.772199847,,,,0.175389789,linear_fit_t_mean=36.500000,,,,,,0,73,36.5,-7.102850242,-6.332872962,-6.755030843,0.001258675,0.001260261,0.001056325,0.001007037,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_success,1940,0,74,-0.002274939,-6.454428239,-0.034240306,0.005121854,15.86126081,0.154730534,,,-6.68261627,0.001259468,0.038752457,24.33333333,0,73,36.5,-7.102850242,-6.332872962,-6.755030843,0.001258675,0.001260261,0.001056325,0.001007037,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_lm,1940,0,74,-0.002274939,-6.454435743,-0.034240541,0.005121035,15.85993597,0.154730534,,,-6.68261627,0.001259468,0.038752457,24.33333333,0,73,36.5,-7.102850242,-6.332872962,-6.755030843,0.001258675,0.001260261,0.001056325,0.001007037,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope8,1940,0,74,-0.002274939,-6.452149201,-0.027650915,0.007885407,24.33684941,0.156180705,,,-6.493476041,-0.001424799,0.0001,24.33333333,0,73,36.5,-7.102850242,-6.332872962,-6.755030843,0.001258675,0.001260261,0.001056325,0.001007037,0,1,72,73,2022-47,2024-16,TRUE,4.624857474,1155,36,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_47,linear,1940,1,73,-0.009228802,-6.448546907,,,,0.568240274,linear_fit_t_mean=36.500000,,,,,,0,73,36.65753425,-7.800982057,-5.344938785,-6.542855946,0.002311249,0.00154321,0.004772243,0.001738375,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_success,1940,1,73,-0.009228802,-5.79629699,-0.053220015,0.053263555,60.11378658,0.522886124,,,-6.151809229,-0.403923334,0.753745894,24,0,72,36,-7.800982057,-5.344938785,-6.542855946,0.002311249,0.00154321,0.004772243,0.001738375,0,1,71,72,2022-47,2024-16,,,,,,,,,
2022_47,slope7_lm,1940,1,73,-0.009228802,-5.796236934,-0.053232226,0.053195229,60.04538202,0.522886124,,,-6.151809229,-0.403923334,0.753745894,24,0,72,36,-7.800982057,-5.344938785,-6.542855946,0.002311249,0.00154321,0.004772243,0.001738375,0,1,71,72,2022-47,2024-16,,,,,,,,,
2022_47,slope8,1940,1,73,-0.009228802,-5.813110236,-0.051554464,0.007768479,24.33280243,0.529291019,,,-5.843025752,-0.036306694,0.039438159,24.33333333,0,73,36.65753425,-7.800982057,-5.344938785,-6.542855946,0.002311249,0.00154321,0.004772243,0.001738375,0,1,72,73,2022-47,2024-16,TRUE,14.53342626,370,13,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_47,linear,1940,2,74,-0.000752127,-6.852834528,,,,0.162919956,linear_fit_t_mean=36.500000,,,,,,0,73,36.5,-7.159886317,-6.371299403,-6.837111253,0.001122103,0.001286164,0.001133787,0.000943049,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_success,1940,2,74,-0.000752127,-6.543081505,-0.037335743,0.003303196,12.33834785,0.145316022,,,-6.733341518,0.136460149,0.001,24.33333333,0,73,36.5,-7.159886317,-6.371299403,-6.837111253,0.001122103,0.001286164,0.001133787,0.000943049,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_lm,1940,2,74,-0.000752127,-6.671507975,-0.01089685,6.188391436,23863.3793,0.152619116,,,-6.733341518,0.136460149,0.001,24.33333333,0,73,36.5,-7.159886317,-6.371299403,-6.837111253,0.001122103,0.001286164,0.001133787,0.000943049,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope8,1940,2,74,-0.000752127,-6.634687012,-0.022013261,0.008041623,24.33383342,0.148943567,,,-6.582762069,-0.017084174,0.005069856,24.33333333,0,73,36.5,-7.159886317,-6.371299403,-6.837111253,0.001122103,0.001286164,0.001133787,0.000943049,0,1,72,73,2022-47,2024-16,TRUE,4.328418796,400,28,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_47,linear,1940,3,74,-0.001123567,-7.235998878,,,,0.121895432,linear_fit_t_mean=36.500000,,,,,,0,73,36.5,-7.460665377,-6.924685855,-7.217713601,0.000768187,0.000774215,0.000635597,0.000607335,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_success,1940,3,74,-0.001123567,-7.00874234,-0.020814166,0.004855343,20.93089268,0.106359645,,,-7.185282434,0.007816198,0.001,24.33333333,0,73,36.5,-7.460665377,-6.924685855,-7.217713601,0.000768187,0.000774215,0.000635597,0.000607335,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_lm,1940,3,74,-0.001123567,-7.008741851,-0.020815823,0.004853749,20.92606943,0.106359646,,,-7.185282434,0.007816198,0.001,24.33333333,0,73,36.5,-7.460665377,-6.924685855,-7.217713601,0.000768187,0.000774215,0.000635597,0.000607335,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope8,1940,3,74,-0.001123567,-6.981057949,-0.022433628,0.007152795,24.33321831,0.107258852,,,-7.033975671,-0.010060261,0.001402268,24.33333333,0,73,36.5,-7.460665377,-6.924685855,-7.217713601,0.000768187,0.000774215,0.000635597,0.000607335,0,1,72,73,2022-47,2024-16,TRUE,3.130614419,415,30,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_47,linear,1940,4,74,0.004126587,-7.375561265,,,,0.134071035,linear_fit_t_mean=36.500000,,,,,,0,73,36.5,-7.78231175,-7.001703962,-7.382492823,0.000417047,0.000501917,0.000588313,0.000620328,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_success,1940,4,74,0.004126587,-7.496612049,0.000107597,0.005323488,21.63450228,0.133377024,,,-7.662696272,0.185235901,0.001,24.33333333,0,73,36.5,-7.78231175,-7.001703962,-7.382492823,0.000417047,0.000501917,0.000588313,0.000620328,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_lm,1940,4,74,0.004126587,-7.496639217,0.000110728,0.005322736,21.63659658,0.133377024,,,-7.662696272,0.185235901,0.001,24.33333333,0,73,36.5,-7.78231175,-7.001703962,-7.382492823,0.000417047,0.000501917,0.000588313,0.000620328,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope8,1940,4,59,0.004126587,-7.526706746,0.004140385,0.004140386,19.33334329,0.124468106,,,-7.410033707,0.005100956,0.0001,19.33333333,0,73,36.5,-7.78231175,-7.001703962,-7.382492823,0.000417047,0.000501917,0.000588313,0.000620328,0,1,72,73,2022-47,2024-16,TRUE,2.827704763,355,12,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_47,linear,1950,0,74,-0.001104465,-7.668799,,,,0.138802379,linear_fit_t_mean=36.500000,,,,,,0,73,36.5,-7.964670925,-7.323628956,-7.672299768,0.000500333,0.000537231,0.000460768,0.000410442,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_success,1950,0,74,-0.001104465,-7.373411504,-0.0348849,0.004839005,15.15223427,0.114830553,,,-7.484316489,0.071154657,0.001,24.33333333,0,73,36.5,-7.964670925,-7.323628956,-7.672299768,0.000500333,0.000537231,0.000460768,0.000410442,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_lm,1950,0,74,-0.001104465,-7.373408721,-0.034885789,0.004838815,15.15170304,0.114830553,,,-7.484316489,0.071154657,0.001,24.33333333,0,73,36.5,-7.964670925,-7.323628956,-7.672299768,0.000500333,0.000537231,0.000460768,0.000410442,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope8,1950,0,74,-0.001104465,-7.343873562,-0.031224838,0.009841352,24.29777695,0.117394908,,,-7.441619579,-0.013094681,0.007387128,24.33333333,0,73,36.5,-7.964670925,-7.323628956,-7.672299768,0.000500333,0.000537231,0.000460768,0.000410442,0,1,72,73,2022-47,2024-16,TRUE,3.423676579,1145,61,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_47,linear,1950,1,69,-0.011667093,-7.322333712,,,,0.573923631,linear_fit_t_mean=36.500000,,,,,,0,73,36,-8.30127348,-6.205314712,-7.392599239,0.000248201,0.000993789,0.000260756,0.000260824,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_success,1950,1,69,-0.011667093,-7.024488905,-0.017421001,0.071765535,291.4971966,0.558503793,,,-7.838430311,1.387287734,0.001,22.66666667,0,68,34,-8.30127348,-6.205314712,-7.392599239,0.000248201,0.000993789,0.000260756,0.000260824,0,1,67,68,2022-47,2024-16,,,,,,,,,
2022_47,slope7_lm,1950,1,69,-0.011667093,-7.061816166,-0.013850301,28.96940662,160552.8318,0.558746732,,,-7.838430311,1.387287734,0.001,22.66666667,0,68,34,-8.30127348,-6.205314712,-7.392599239,0.000248201,0.000993789,0.000260756,0.000260824,0,1,67,68,2022-47,2024-16,,,,,,,,,
2022_47,slope8,1950,1,69,-0.011667093,-6.529982881,-0.056177821,0.005593194,24.33311847,0.578280301,,,-7.069410642,-0.007145279,0.0001,24.33333333,0,73,36,-8.30127348,-6.205314712,-7.392599239,0.000248201,0.000993789,0.000260756,0.000260824,0,1,72,73,2022-47,2024-16,TRUE,14.61248088,490,31,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_47,linear,1950,2,74,-0.002637399,-7.828662772,,,,0.147719348,linear_fit_t_mean=36.500000,,,,,,0,73,36.5,-8.258503875,-7.266092717,-7.823985483,0.000503036,0.000467323,0.000362571,0.000259046,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_success,1950,2,74,-0.002637399,-7.531135005,-0.030015723,8.48E-05,11.78623872,0.138197276,,,-7.676084127,-0.073640761,0.001,24.33333333,0,73,36.5,-8.258503875,-7.266092717,-7.823985483,0.000503036,0.000467323,0.000362571,0.000259046,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_lm_invalid_params,1950,2,74,-0.002637399,-7.632095588,-0.00948914,-2.868664909,-16571.24585,,invalid parameters from LM slope7 fit,,-7.676084127,-0.073640761,0.001,24.33333333,0,73,36.5,-8.258503875,-7.266092717,-7.823985483,0.000503036,0.000467323,0.000362571,0.000259046,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope8,1950,2,74,-0.002637399,-7.636533103,-0.012604965,0.001309064,24.33368299,0.141014385,,,-7.567807042,-0.013201427,0.003042908,24.33333333,0,73,36.5,-8.258503875,-7.266092717,-7.823985483,0.000503036,0.000467323,0.000362571,0.000259046,0,1,72,73,2022-47,2024-16,TRUE,4.00679475,395,23,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_47,linear,1950,3,74,-0.000774708,-8.223477463,,,,0.129899437,linear_fit_t_mean=36.500000,,,,,,0,73,36.5,-8.510009553,-7.956059742,-8.250605793,0.000281916,0.000283747,0.000231992,0.000228475,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_success,1950,3,74,-0.000774708,-8.028311162,-0.029797216,0.003462333,12.76605175,0.112444836,,,-8.155386381,0.006475677,0.001,24.33333333,0,73,36.5,-8.510009553,-7.956059742,-8.250605793,0.000281916,0.000283747,0.000231992,0.000228475,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_lm,1950,3,74,-0.000774708,-8.028309572,-0.029794871,0.003463188,12.76828126,0.112444836,,,-8.155386381,0.006475677,0.001,24.33333333,0,73,36.5,-8.510009553,-7.956059742,-8.250605793,0.000281916,0.000283747,0.000231992,0.000228475,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope8,1950,3,74,-0.000774708,-8.069683446,-0.016435253,0.005542179,24.33343217,0.115732416,,,-8.106756084,-0.000606808,0.0001,24.33333333,0,73,36.5,-8.510009553,-7.956059742,-8.250605793,0.000281916,0.000283747,0.000231992,0.000228475,0,1,72,73,2022-47,2024-16,TRUE,3.468600619,455,17,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_47,linear,1950,4,74,0.003032598,-8.280687138,,,,0.165120464,linear_fit_t_mean=36.500000,,,,,,0,73,36.5,-8.754574215,-7.920402464,-8.289738273,0.000157738,0.000228501,0.000232702,0.000277103,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_success,1950,4,74,0.003032598,-8.42732104,0.003769391,0.003769391,0.001,0.164119357,,,-8.540798272,0.370602265,0.001,24.33333333,0,73,36.5,-8.754574215,-7.920402464,-8.289738273,0.000157738,0.000228501,0.000232702,0.000277103,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_lm,1950,4,74,0.003032598,-8.434639231,0.004379257,-2.32809241,139573.7286,0.164024436,,,-8.540798272,0.370602265,0.001,24.33333333,0,73,36.5,-8.754574215,-7.920402464,-8.289738273,0.000157738,0.000228501,0.000232702,0.000277103,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope8,1950,4,59,0.003032598,-8.363607567,0.002553808,0.002553808,19.33332322,0.167980455,,,-8.512986985,0.004188829,0.0001,19.33333333,0,73,36.5,-8.754574215,-7.920402464,-8.289738273,0.000157738,0.000228501,0.000232702,0.000277103,0,1,72,73,2022-47,2024-16,FALSE,4.045070178,400,11,ABNORMAL: ,TRUE,TRUE,TRUE,TRUE
2022_47,linear,1960,0,74,-0.002629204,-8.733293721,,,,0.181390578,linear_fit_t_mean=36.500000,,,,,,0,73,36.5,-9.285273895,-8.169213914,-8.723569541,0.000191185,0.000198872,0.000135428,0.000189635,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_success,1960,0,74,-0.002629204,-8.491069102,-0.019112331,0.001938219,19.61686169,0.175281518,,,-8.576798883,0.039419565,0.114893633,24.33333333,0,73,36.5,-9.285273895,-8.169213914,-8.723569541,0.000191185,0.000198872,0.000135428,0.000189635,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_lm,1960,0,74,-0.002629204,-8.491054758,-0.019116335,0.001936605,19.60934275,0.175281518,,,-8.576798883,0.039419565,0.114893633,24.33333333,0,73,36.5,-9.285273895,-8.169213914,-8.723569541,0.000191185,0.000198872,0.000135428,0.000189635,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope8,1960,0,74,-0.002629204,-8.562240201,-0.014314651,0.004661816,24.33333745,0.181423491,,,-8.516335233,-0.002659203,0.0001,24.33333333,0,73,36.5,-9.285273895,-8.169213914,-8.723569541,0.000191185,0.000198872,0.000135428,0.000189635,0,1,72,73,2022-47,2024-16,FALSE,5.091246817,565,23,ABNORMAL: ,TRUE,TRUE,TRUE,TRUE
2022_47,linear,1960,1,61,0.00025751,-7.995139135,,,,0.507669584,linear_fit_t_mean=36.500000,,,,,,0,73,35.14754098,-8.696510237,-7.294886642,-8.169048847,0.000500918,0.000668338,0.000340136,0.000510465,0,1,70,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_success,1960,1,61,0.00025751,-7.435727233,-0.500678669,0.000723526,1.559858787,0.463742953,,,-7.637771615,0.288350203,0.261381157,20,0,60,30,-8.696510237,-7.294886642,-8.169048847,0.000500918,0.000668338,0.000340136,0.000510465,0,1,59,60,2022-47,2024-16,,,,,,,,,
2022_47,slope7_lm,1960,1,61,0.00025751,-7.435569752,-0.501242522,0.000722206,1.558316568,0.463742952,,,-7.637771615,0.288350203,0.261381157,20,0,60,30,-8.696510237,-7.294886642,-8.169048847,0.000500918,0.000668338,0.000340136,0.000510465,0,1,59,60,2022-47,2024-16,,,,,,,,,
2022_47,slope8,1960,1,61,0.00025751,-7.93600859,-0.006202609,0.002079919,24.33257277,0.503677623,,,-8.037179827,-0.003169751,0.011477227,24.33333333,0,73,35.14754098,-8.696510237,-7.294886642,-8.169048847,0.000500918,0.000668338,0.000340136,0.000510465,0,1,70,73,2022-47,2024-16,TRUE,12.08852505,385,11,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_47,linear,1960,2,74,0.000119687,-9.012248628,,,,0.197373526,linear_fit_t_mean=36.500000,,,,,,0,73,36.5,-9.581567157,-8.633395177,-9.019135004,0.000113278,0.000105198,0.000110205,0.000151045,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_success,1960,2,74,0.000119687,-9.060467352,0.00113386,0.001134023,0.010425844,0.196048611,,,-8.959575011,-0.07400278,0.311845245,24.33333333,0,73,36.5,-9.581567157,-8.633395177,-9.019135004,0.000113278,0.000105198,0.000110205,0.000151045,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_lm,1960,2,74,0.000119687,-8.915510305,-0.018583229,0.004673106,14.85068663,0.190809198,,,-8.959575011,-0.07400278,0.311845245,24.33333333,0,73,36.5,-9.581567157,-8.633395177,-9.019135004,0.000113278,0.000105198,0.000110205,0.000151045,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope8,1960,2,74,0.000119687,-9.0448603,0.000280186,0.002003896,24.33333501,0.196294408,,,-8.994621202,0.001138784,0.0001,24.33333333,0,73,36.5,-9.581567157,-8.633395177,-9.019135004,0.000113278,0.000105198,0.000110205,0.000151045,0,1,72,73,2022-47,2024-16,FALSE,5.942134468,535,9,ABNORMAL: ,TRUE,TRUE,TRUE,TRUE
2022_47,linear,1960,3,74,0.001480238,-9.259055726,,,,0.138149838,linear_fit_t_mean=36.500000,,,,,,0,73,36.5,-9.689895462,-8.914191789,-9.288606276,8.07E-05,9.10E-05,6.39E-05,0.000110624,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_success,1960,3,74,0.001480238,-9.249205268,-0.010908722,0.004023917,16.01389313,0.131575817,,,-9.320490819,0.120235304,0.001,24.33333333,0,73,36.5,-9.689895462,-8.914191789,-9.288606276,8.07E-05,9.10E-05,6.39E-05,0.000110624,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_lm,1960,3,74,0.001480238,-9.290299496,-0.002939441,2.647863824,21732.58494,0.132646678,,,-9.320490819,0.120235304,0.001,24.33333333,0,73,36.5,-9.689895462,-8.914191789,-9.288606276,8.07E-05,9.10E-05,6.39E-05,0.000110624,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope8,1960,3,74,0.001480238,-9.215503065,-0.009513736,0.008869266,35.6082517,0.134299573,,,-9.256445971,-0.004746467,0.004977997,24.33333333,0,73,36.5,-9.689895462,-8.914191789,-9.288606276,8.07E-05,9.10E-05,6.39E-05,0.000110624,0,1,72,73,2022-47,2024-16,TRUE,3.7068686,1175,35,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_47,linear,1960,4,74,0.003726766,-9.02140726,,,,0.389905074,linear_fit_t_mean=36.500000,,,,,,0,73,36.5,-10.10198316,-8.421590465,-9.0596947,8.20E-05,6.83E-05,0.000137878,8.27E-05,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_success,1960,4,74,0.003726766,-9.164689952,0.002876585,0.002876585,4263.943277,0.387595478,,,-9.469728258,-0.182253237,0.001,24.33333333,0,73,36.5,-10.10198316,-8.421590465,-9.0596947,8.20E-05,6.83E-05,0.000137878,8.27E-05,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_lm_invalid_params,1960,4,74,0.003726766,-9.207452343,0.006439731,6.340731776,-64908.77604,,invalid parameters from LM slope7 fit,,-9.469728258,-0.182253237,0.001,24.33333333,0,73,36.5,-10.10198316,-8.421590465,-9.0596947,8.20E-05,6.83E-05,0.000137878,8.27E-05,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope8,1960,4,59,0.003726766,-9.115361862,-0.003676808,0.006032767,19.33389005,0.383193236,,,-8.907513572,-0.009400131,0.002415169,19.33333333,0,73,36.5,-10.10198316,-8.421590465,-9.0596947,8.20E-05,6.83E-05,0.000137878,8.27E-05,0,1,72,73,2022-47,2024-16,TRUE,8.649704125,370,12,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_47,linear,1970,0,74,-0.003352287,-9.735761708,,,,0.198829846,linear_fit_t_mean=36.500000,,,,,,0,73,36.5,-10.21822773,-9.291755416,-9.763094862,5.82E-05,7.28E-05,4.63E-05,6.09E-05,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_success,1970,0,74,-0.003352287,-9.591378393,-0.012343993,0.004305644,33.35063252,0.191053752,,,-9.677103033,0.223216309,0.001,24.33333333,0,73,36.5,-10.21822773,-9.291755416,-9.763094862,5.82E-05,7.28E-05,4.63E-05,6.09E-05,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_lm,1970,0,74,-0.003352287,-9.591369842,-0.01234595,0.004302846,33.33529447,0.191053752,,,-9.677103033,0.223216309,0.001,24.33333333,0,73,36.5,-10.21822773,-9.291755416,-9.763094862,5.82E-05,7.28E-05,4.63E-05,6.09E-05,0,1,72,73,2022-47,2024-16,,,,,,,,,
